Name,Description,Price,Rating,Images,Brand,Model Name,Screen Size,Color,CPU Model,Ram Memory Installed Size
"SAMSUNG Galaxy S21 FE 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, 120Hz Display Screen, Pro Grade Camera, All Day Intelligent Battery, US Version, 2022, Graphite","Take your everyday experiences to the next level with the phone that's designed to fuel the passions of every fan. Whether you're a gaming guru, social star or fashionista, Samsung Galaxy S21 FE 5G is jam-packed with features that help you get more out of whatever you're into, including an All-Day Intelligent Battery,¹ a powerful processor, a smooth and strong display, a triple-lens camera and more. Plus, choose from four colors for a stylish look that will set off your fan vibe. ¹Based on average battery life under typical usage conditions. Average expected performance based on typical use. Actual battery life depends on factors such as network, features selected, frequency of calls, and voice, data, and other application usage patterns. Results may vary.",499,4.5 out of 5 stars,https://m.media-amazon.com/images/I/61ZNIHIEUqL._AC_UY218_.jpg,N/A,Galaxy S21 FE 5G,Unlocked,Graphite,5G,128 GB
Moto G Stylus 5G | 2021 | 2-Day battery | Unlocked | Made for US by Motorola | 6/256GB | 48MP Camera | Cosmic Emerald,Smartphone.,399,4.4 out of 5 stars,https://m.media-amazon.com/images/I/61ACu5xcNpL._AC_UY218_.jpg,N/A,Moto G Stylus 5G,Unlocked for All Carriers,Cosmic Emerald,"3G, 4G, 5G, GSM, CDMA, LTE",256 GB
CAT S42 Rugged Smartphone – North America Variant – 2 Year Warranty Service in U.S. and Canada. (Optimized for North America Carriers- Will not Work on Verizon),"The Cat S42 is a remarkable workhorse. Whether you’re in the police force, or a first responder keeping us safe . Or you work in a hospital and hygiene is your priority . Or you’re a construction worker and you need a phone that’s tough enough to survive a building site, day after day . The Cat S42 is robust and reliable",107,3.7 out of 5 stars,https://m.media-amazon.com/images/I/71AEu+k2m5L._AC_UY218_.jpg,N/A,S42,Unlocked,Black,"GSM, HSPA, LTE",3 GB
"Luqeeg Reno8 Pro Smartphone - 4.66in Screen Mobile Phone, RAM 2GB ROM 32GB Expandable 128GB Ultra Thin Smartphone with Face Recognition, Dual SIM Dual Standby Mobile Phone for Android 6(Black)","Specification:
Item Type: Ultra Thin Smartphone
Gross Weight: 288g/10.2oz
Material: ABS
Model: Reno8 Pro
Screen: 4.66 inches HD screen
Resolution: 1080x2320
System: For Android 6
CPU: MTK6779
RAM: 2GB
ROM: 32GB
Card Slot Type: 2PCS nanoSIM card slot and 1PC small memory card slot, maximum support expansion 128GB, not included
Net Standard: 2G,3G, WCDMA 850 2100, GSM 850 900 1800 1900, dual card dual standby
Front Camera: 2MP, f/2.0 aperture, fixed length
Rear camera: 5MP, color, f/1.8 aperture, autofocus
Function: WIFI, BT, FM, Face Recognition, Play Store, Calculator, Calendar, Alarm Clock, Camera, Video Recorder, Music Player, Voice Recorder, FM Radio, Email, etc.
Battery Type: Built in 2800mAh lithium ion battery
Interface Type: 1PC microUSB, charging, and 1PC 3.5mm, headphone connector


Package List:
1 x Mobile Phone
1 x Headphone
1 x Data Cable
1 x Protective Case
1 x Protective Film
1 x English Manual


Note:
With no gravity sensor and GPS function.",36,N/A,https://m.media-amazon.com/images/I/61ObbuCAQgL._AC_UY218_.jpg,N/A,Reno8 Pro,32 GB,N/A,Black,"Wi-Fi, LTE"
"SAMSUNG Galaxy Z Fold 3 5G Factory Unlocked Android Cell Phone US Version Smartphone, Phantom Black with Galaxy Z Fold 3 Phone Case",,N/A,4.7 out of 5 stars,https://m.media-amazon.com/images/I/61U7HwVcciL._AC_UY218_.jpg,N/A,Galaxy Z Fold 3 5G,Unlocked,N/A,"LTE,GSM,HSPA,EV-DO,CDMA",512 GB
"SAMSUNG Galaxy Z B4 Cell Phone, Factory Unlocked Android Smartphone, 128GB Bora Purple Galaxy Buds 2 Pro Gray",,N/A,N/A,https://m.media-amazon.com/images/I/01RmK+J4pJL._AC_UY218_.gif,N/A,Unlocked,Android,N/A,Wi-Fi,"GSM, Wi-Fi, CDMA, LTE"
"TCL 10L, Unlocked Android Smartphone, 256GB+6GB RAM Android Phone, Mariana Blue & TCL MOVEAUDIO S600 Bluetooth Wireless Earbuds with 6 Microphones Active Noise Cancelling, Wireless Headphones, Grey",,N/A,1.0 out of 5 stars,https://m.media-amazon.com/images/I/615U6vX+nBL._AC_UY218_.jpg,N/A,TCL 10L,Unlocked,Gray,256 GB,Bluetooth
"SAMSUNG Galaxy S21+ Plus 5G Factory Unlocked Android Cell Phone 256GB US Version Smartphone Pro-Grade Camera 8K Video 64MP High Res, Phantom Black","With a sleek new design, gorgeous 6.7-inch Infinity-O Display with adaptive refresh rate, and a battery that won't give out when you need it most, Samsung Galaxy S21+ Plus 5G phone lets you get creative, stay connected, and do it all your way. Life moves fast, and there’s a fine line between what takes a moment from ordinary to extraordinary. That’s why we created Galaxy S21+ Plus 5G. With the ability to record in 8K, your videos will be cinema-quality. Use the 64MP high-resolution camera for still shots that come out crystal-clear whether it’s day or night. Single Take AI transcends the usual restrictions of photo and video editing to capture life’s greatest moments in one single take, capturing images and video for up to 15 seconds. Experience the power of the Galaxy S21 5G series. Innovative and beautifully designed, Samsung 5G Phones emphasize dedication to the latest cutting-edge technology and next-generation connectivity. Enjoy more sharing, more streaming, more experiences, and more connections at lightning-fast speed. The Galaxy S21+ 5G does not currently support eSim in the U.S. Battery power consumption depends on usage patterns and results may vary. 5G speeds vary and require optimal network and connection (factors include frequency, bandwidth, congestion).","1,049",4.6 out of 5 stars,https://m.media-amazon.com/images/I/61cjeSE+Z-L._AC_UY218_.jpg,N/A,T2,Unlocked,Phantom Black,5G,256 GB
"Simple Mobile Samsung Galaxy A53 5G, 128GB, Black - Prepaid Smartphone (Locked)","Indulge in every detail of your favorite entertainment on the mesmerizing SAMSUNG Galaxy A53 5G, the best of the Galaxy A Series now available from SIMPLE Mobile. Experience an FHD+ Super AMOLED screen for a crystal-clear view, stereo speakers for a surround-sound feel and a long-lasting battery for streaming all the content you love. Plus, your favorite ways to communicate are lag-free so you can refresh your feeds in an instant. It’s everything you want in a 5G smartphone, all in one. Pair it with an Unlimited talk, text & data plan from SIMPLE Mobile, and you’ll enjoy coverage on a lightning-fast nationwide network, now with 5G*. * 5G: Compatible 5G-Capable device and SIM required. Actual availability, coverage and speed may vary. 5G Network not available in all areas. 5G upload speeds not yet available.",259,4.1 out of 5 stars,https://m.media-amazon.com/images/I/81NiPZZ9FeL._AC_UY218_.jpg,N/A,Samsung Galaxy A53 5G,Simple Mobile,N/A,5G,256 GB
Palm Phone PVG100 (The Small Premium Unlocked Phone) with 32GB Memory and 12MP Camera (Gold),N/A,N/A,3.5 out of 5 stars,https://m.media-amazon.com/images/I/61tkAyArgKL._AC_UY218_.jpg,N/A,PVG100,T-Mobile,Gold,4G,32 GB
"BLU G71L G0710WW 6.5&quot; HD+ Infinity 128GB Dual-SIM 4G LTE GSM Smartphone, 4GB RAM, 13MP Rear + 8MP Front Camera, Unisoc 9863, Android 11, Unlocked, Blue","The all new G71L is designed to impress with a gorgeous pattern along with a matte paint finish. Perfect for all occasions. The G71L offers users a great viewing experience with a high definition 6.5” curved glass display that brings all the color and realism to the screen. Enjoy all your movies anytime with the G71L. With 128GB internal memory paired with an astounding 4GB RAM, seamless performance for all your daily task. The G71L is ready to go anytime, anywhere.",N/A,N/A,https://m.media-amazon.com/images/I/61CyGl8bSWL._AC_UY218_.jpg,N/A,BLU G71L,Unlocked for All Carriers,Blue,2G,128 GB
"Tracfone Motorola moto g Stylus 5G, 128GB - Prepaid Smartphone (Locked)","With the Motorola moto g Stylus 5G from Tracfone in Cosmic Emerald you don’t have to spend a fortune on a phone to get next-generation 5G speed. Take sharper, brighter pictures in low-light settings with the Quad Pixel technology, edit them with the built-in stylus and feel free to enjoy the huge 128GB of storage the moto g Stylus have. Choose a Tracfone plan with Unlimited Talk & Text with Unlimited Carryover Data and enjoy Unbeatable nationwide 5G coverage on America’s largest and most dependable networks.",153,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71Ms9oK37+L._AC_UY218_.jpg,N/A,Moto g Stylus 5g,Tracfone,Black,5G,128 GB
"OnePlus Factory Unlocked Phone - 6.28"" Screen - 64GB - Mirror Black","OnePlus 6 Mirror Black 6GB+64GB NA A6003 - It’s built to endure, has a premium sense of heft, oh… and it’s made of glass. Our resident masters of glass used Corning Gorilla Glass 5 on both the front and back for an incredibly resilient and malleable build.",529,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71VJJ-fomTL._AC_UY218_.jpg,N/A,OnePlus 6 Mirror Black 6GB+64GB NA A6003,AT&T,Mirror Black,Wi-Fi,Mirror Black
"Unihertz Atom XL, The Smallest DMR Walkie-Talkie Rugged Smartphone Android 11 Unlocked 6GB+128GB (Support T-Mobile & Verizon only)",N/A,N/A,3.7 out of 5 stars,https://m.media-amazon.com/images/I/61vrCBBhfpL._AC_UY218_.jpg,N/A,Atom XL,Unlocked for All Carriers,Black,4G,6 GB
"SAMSUNG Galaxy A53 5G A Series Smartphone, Factory Unlocked Android Cell Phone, 128GB, 6.5” FHD Super AMOLED Screen,Long Battery Life Galaxy Buds Live True Wireless Earbuds,US Version,Black",,N/A,4.4 out of 5 stars,https://m.media-amazon.com/images/I/51ioehaNxBL._AC_UY218_.jpg,N/A,Unlocked,Android,N/A,128 GB,Wi-Fi
"SAM Galaxy S10 Smartphone SM G973F, 4G, International Version (No US Warranty), 128GB 8GB RAM, Prism Black - Unlocked","Design It Doesn't Just Stand Out. It Stands Apart. Completely Redesigned To Remove Interruptions. No Notch, No Distractions. Precise Laser Cutting and a Dynamic AMOLED Screen that's Easy On the Eyes Make the Infinity Display Our Most Innovative Yet. *Only Available on Galaxy S10 and S10+. Performance Next Generation Performance and Power. Power Is Yours To Share. Wireless PowerShare Lets You Charge Galaxy Devices or Even a Friend’s Phone Right From Your Device.",434,4.5 out of 5 stars,https://m.media-amazon.com/images/I/71ei4H2B0-L._AC_UY218_.jpg,N/A,SM-G973FZBDDBT,AT&T,Prism Black,4G,128 GB
Nothing Phone1 5G Dual 256GB 8GB RAM Factory Unlocked Smartphone (GSM Only | No CDMA - not Compatible with Verizon/Sprint) – Black,"Design that goes beyond the surface. Dual-side Gorilla Glass gives toughness. Advanced vibration motors make touch responses life-like. The symmetrical bezels and aluminum frame adds elegance, lightness and durability. The innovative Glyph Interface of the Nothing smartphone lays the path for a one-of-a-kind sort of communication. Furthermore, distinct light patterns alert you to incoming calls, app alerts, charging status, and other information. You can experience exceptional ruggedness and carry your phone with you on all your excursions owing to the Dual-side Gorilla Glass featured in this smartphone. Furthermore, the sophisticated vibration motors included in this phone make touch reactions lifelike and provide an exceptional user experience. Moreover, this smartphone's proportional bezel and aluminum frame enhance beauty, portability, and longevity. Nothing OS offers a top-tier Android experience that focuses on performance and smoothness. Furthermore, Hardware and Software communicate in the same visual language, with customized widgets, fonts, noises, and backgrounds. Moreover, you can regulate third-party items from Quick Settings, keeping you protected from any possible dangers. This way, you can enjoy a seamless user experience without any bloatware",429,4.5 out of 5 stars,https://m.media-amazon.com/images/I/61PsXUkRmaL._AC_UY218_.jpg,N/A,A063,MVNO,Black,5G,256 GB
TCL A30 Unlocked Smartphone & Android Tablet,TCL A30 Unlocked Smartphone & Android Tablet,N/A,N/A,https://m.media-amazon.com/images/I/71WEAf4EhJL._AC_UY218_.jpg,N/A,A30,"T-Mobile, Unlocked, Verizon",N/A,4G,16 GB
"Alcatel Verso 5044C | (16GB, 2GB RAM) | 5.0"" Full HD Display | 5MP Camera | 2050 mAh Battery | Android 7.0 Nougat | 4G LTE Smartphone | (GSM Unlocked)","The Alcatel Verso (5044C) smartphone released in 2018. It is powered by Qualcomm Snapdragon 210 MSM8909. Processor: Quad-core, 1100 MHz, ARM Cortex-A7, 32-bit, 28 nm. GPU: Adreno 304.o Textured Back, Rounded Edges, 5V/1A Charger Output Power. 2 GB of RAM, and 16 GB of internal storage. The Alcatel Verso runs on Android OS v7.0 (Nougat) out of the box. It comes with a Li-Po 2050 mAh battery. It features a 5 inches TFT display with 480 x 854 px resolution. A thin-film-transistor (TFT) LCD display is a variant of a liquid-crystal display (LCD). Brand – Alcatel Model – Verso Alternative Names – 5044R Device Type – Android 4G Smartphone CPU – Quad-Core 1.1GHz ARM Cortex-A7 Chipset – Qualcomm Snapdragon 210 MSM8909 GPU – Qualcomm Adreno 304, 400 MHz Camera – 5 Megapixels with Single-LED and AF Rear Camera | 2 Megapixel Front Camera Memory – RAM- 1GB | ROM 8GB External Memory Support up to 128GB Display – Screen size 5.0 inches FWVGA (480×854 Pixels) Display Battery – Non-Removable (Model: TLi020F1) 2050 mAh Lithium-Polymer SIM Single (Nano) SIM Sensors -Proximity Sensor, Accelerometer, Ambient Light Color – Black Operating System – Android 7.0 Nougat I/O Interface – 1x Nano SIM Card Slot, microSD/TF Card Slot, Micro USB Port, 3.5mm Audio Out Port, Power Button, Volume Button, Microphone, Speaker Dimensions – 141.5 x 71.8 x 9.99 mm Weight – 153 Grams (With Battery) Alcatel Verso Plastic Body Design Smartphone, LTE Cat 4 150 Mbps Download, 50 Mbps Upload, HSUPA 5.76 Mbps Upload, HSDPA 21 Mbps Download, Computer Sync, OTA Sync, Tethering, VoLTE, High Polished Frame with Micro Textured Back, Rounded Edges, 5V/1A Charger Output Power. (included)",N/A,3.8 out of 5 stars,https://m.media-amazon.com/images/I/41hwi+7oLbL._AC_UY218_.jpg,N/A,Ideal Xcite,Cricket,Black,"2G, 3G, 4G LTE",16 GB
"Sony Xperia 5 III 125GB 5G Factory Unlocked Smartphone, Green [U.S. Official w/Warranty]","Experience serious power in the palm of your hand with the Xperia 5 III. Boasting 5G speed, powerful performance and impressive battery life - the Xperia 5 III packs the latest Sony camera, display, sound and gaming technologies into a compact design that comfortably fits in your hand.",N/A,4.2 out of 5 stars,https://m.media-amazon.com/images/I/71TIENHLqtL._AC_UY218_.jpg,N/A,Xperia 5 III,Unlocked,N/A,5G,128 GB
Alcatel GO FLIP 4044 4G LTE (Unlocked for All Carriers) Flip Phone for Seniors Big Buttons Easy to Use - Black,"The Alcatel GO FLIP is more than just a basic phone—it delivers the essential features to be productive in a durable compact flip phone design. The 2.8” display includes an easy-to-use intuitive interface and a keypad designed for quick dialing and navigation. Check your calendar appointments, reply to email, and surf the web all with the fast speed of 4G LTE.",N/A,3.3 out of 5 stars,https://m.media-amazon.com/images/I/61fWoMYdSoL._AC_UY218_.jpg,N/A,Go Flip 4,Unlocked for All Carriers,Black,4G,32 GB
"TracFone Samsung Galaxy A23 5G, 64GB, Black - Prepaid Smartphone (Locked to","Sleek style meets durable function and high-speed performance in the SAMSUNG Galaxy A23 5G (1) from Tracfone. Intellligent and innovative onboard features give you the flexibility you need while a durable design that includes Gorilla Glass 5 makes this phone prepared from just about anything that comes your way. Extra endurance and processing speed will make all your work and play run without hiccups, and a long-lasting, intelligent battery that charges up fast (3) will adapt to your daily usage and make sure you're ready for whatever comes next. Hold on to the important files you need without trade-offs with expandable storage up to 1TB (2). With Tracfone now you're in control with no contracts or mystery fees and Unbeatable coverage on America's Most Reliable 5G† Network. Enjoy unlimited talk, text, and Unlimited Carryover® Data* that never expires so you can get the most from your wireless plan. †5G access requires a 5G-capable device in a 5G coverage area. Tracfone utilizes the network with the most first place rankings in RootMetrics® 2H 2022 5G reliability assessments of 125 metros. Results may vary. Not an endorsement. *Service must be active and in use within any six-month period.",219,4.0 out of 5 stars,https://m.media-amazon.com/images/I/81AMfifAsEL._AC_UY218_.jpg,N/A,Samsung Galaxy A23 5G,Tracfone,Black,GSM/WCDMA/LTE/5G,64 GB
Alcatel 1 (2019) 4G LTE Unlocked 5 inch 8MP Flash 5033D Quad Core Factory Unlocked Android Oreo Worldwide Desbloqueado,"Travel light with a compact device and an 18:9 Full View Display Alcatel 1 is an all-in-one device offering everything you need: a sizable screen in a compact and lightweight device, distinctive design and a camera with comprehensive social media sharing features.",N/A,4.0 out of 5 stars,https://m.media-amazon.com/images/I/31Oa1NK5RSL._AC_UY218_.jpg,N/A,Alcatel 1,Net10,BLack,ONLY GSM CARRIERS 4G LTE,8 GB
Alcatel Pixi 4 (4.5) 4060S 8GB Unlocked GSM LTE Android Phone - Black,"The Alcatel pixi 4 (5) takes the guesswork out of smartphones. With an easy-to-use Android operating system and Compact design, the pixi 4 (5) gives you everything you need to stay connected.",N/A,3.5 out of 5 stars,https://m.media-amazon.com/images/I/71mcmZiIN0L._AC_UY218_.jpg,N/A,Pixi 4,Unlocked,Black,4G,32 GB
"BlackBerry KEY2 64GB (Single-SIM, BBF100-1, QWERTZ Keypad) (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone (Silver) - International Version","The smart BlackBerry KEY2 features an aluminium frame for added durability, with a design that gives you great grip and comfort – together with a dual rear camera and its iconic keyboard.
For USA Buyers : This Smartphone is not compatible/will not work with any CDMA Networks including : VERIZON, SPRINT, US CELLULAR. 3G and/or 4G LTE Compatible Networks : AT&T, T-MOBILE. Please check with your network provider for 3G or 4G/LTE compatibility check before you purchase.
Single-SIM, Network Compatibility : 2G GSM 850 / 900 / 1800 / 1900 and/or 3G 850(B5) / 900(B8) / 1700|2100(B4) / 1900(B2) / 2100(B1) and/or 4G LTE 700(B12) / 700(B13) / 700(B17) / 700(B28) / 800(B20) / 850(B5) / 850(B19) / 850(B26) / 900(B8) / 1500(B32) / 1700|2100(B4) / 1800(B3) / 1900(B2) / 2100(B1) / 2600(B7) : TD-LTE : 1900(B39) / 2300(B40) / 2500(B41) / 2600(B38)",N/A,4.2 out of 5 stars,https://m.media-amazon.com/images/I/81iE5LvnEmL._AC_UY218_.jpg,N/A,T-Mobile,Android 8.1,Silver,64 GB,Wi-Fi
Google Pixel 6-5G Android Phone - 128GB - Stormy Black with Fi SIM Card Kit,,N/A,4.9 out of 5 stars,https://m.media-amazon.com/images/I/41t1xVv+k2L._AC_UY218_.jpg,N/A,Pixel 6,Unlocked,Stormy Black,5G,128 GB
Google Pixel 2 XL 128GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Just Black,"FDD-LTE : Bands 1/2/3/4/5/7/8/12/13/17/20/25/26/28/29/30/32/66 TD-LTE: Bands 38/40/41 Cdma Rev A: BC0/BC1/BC10
6 inch
Android 8 oreo
Qualcomm snapdragon 835
3520mah, 4GB ram, 128GB",N/A,4.4 out of 5 stars,https://m.media-amazon.com/images/I/31ctzxvTcCL._AC_UY218_.jpg,N/A,Pixel 2 XL,Unlocked,Black and White,4G,128 GB
"iPhone 13, 128GB, Blue - Unlocked (Renewed Premium)","iPhone 13, 128GB, Blue - Unlocked (Renewed Premium), comes with charger, Mfi cable and SIM Pin ejector",658,4.4 out of 5 stars,https://m.media-amazon.com/images/I/71xb2xkN5qL._AC_UY218_.jpg,N/A,IPhone 13,Unlocked for All Carriers,Blue,5G,128 GB
BlackBerry Priv STV100-1 32GB 4G LTE Unlocked Slider Android Smartphone - Black,"PRIV comes ready to work. Android for Work support allows for fast, simple and secure integration with your enterprise environment. BlackBerry is the best professional tool for those who strive for success every day, providing superior productivity, ultimate privacy and effective communications and collaboration.",N/A,3.6 out of 5 stars,https://m.media-amazon.com/images/I/81ElFKKXg2L._AC_UY218_.jpg,N/A,Priv,Unlocked,Black,4G,32 GB
AT&T GoPhone LG Phoenix 2 Smartphone - 4GLTE 8GB Memory Prepaid No Contract Locked Cell Phone - Black,Qualcomm Snapdragon 210 processor - Quad-core 1.3GHz processor and 1.5GB of RAM - Android 6.0 Marshmallow OS,99,3.4 out of 5 stars,https://m.media-amazon.com/images/I/6155BL03GjL._AC_UY218_.jpg,N/A,Phoenix 2,Boost Mobile,Black,4G,8 GB
Alcatel 3V 4G LTE Unlocked 16GB (LTE USA Latin Caribbean) 12MP Android Oreo 5099A 6.0 Inches Fingerprint + Face Scanning (Gold),"Explore a new dimension on a 2K FullView 18:9 display With a 6.0” 2K Alcatel FullView 18:9 display, Alcatel 3V offers a stunning viewing experience and fits comfortably in one hand. Its sleek shine casing and 3D curved back make for captivating design that's ahead of the curve. Shoot like a professional with its dual rear camera equipped with refocus and bokeh capabilities. Offering a large screen, glossy aesthetics and pro-level camera, Alcatel 3V is the best choice for those seeking superior functionality.",N/A,3.1 out of 5 stars,https://m.media-amazon.com/images/I/812y3zxNmNL._AC_UY218_.jpg,N/A,3V,Unlocked,Gold,LTE,16 GB
Samsung Galaxy S10+ Factory Unlocked Android Cell Phone | US Version | 512GB of Storage | Fingerprint ID and Facial Recognition | Long-Lasting Battery | Ceramic White,"The next generation Samsung Galaxy S10+ is as powerful, intelligent and intuitive as you are, providing endless possibilities and next- level power in performance, productivity, creation and design. Known as the Da Vinci of smartphones, the Galaxy S10 features pro lenses to capture stunning photos and the S-Pen to easily create content and utilize your smartphone’s full capabilities. Get more from your S10 with all new creative features such as Single Take AI, Pro Video, and more. Advanced low light technology in the pro lenses gives you the ability to shoot with long exposure-style captures so your content features striking light trails.  Capture video and multiple types of images with one tap of the shutter button and then easily and quickly share more, quicker. The Galaxy S10+ features a powerful processor, intelligent power and a long-lasting battery that learns your habits and adapts to your screen usage in order to optimize power and performance. With Unlocked by Samsung, you get to choose the carrier, data plan, services, features and apps you want.",771,4.2 out of 5 stars,https://m.media-amazon.com/images/I/61IRwSgk0PL._AC_UY218_.jpg,N/A,S10+,Unlocked,White,4G,512 GB
TCL 40XL Unlocked Cell Phone & TCL TAB 8 Wi-Fi Android Tablet,TCL 40XL Unlocked Cell Phone & TCL TAB 8 Wi-Fi Android Tablet,N/A,N/A,https://m.media-amazon.com/images/I/71ooAJnqVnL._AC_UY218_.jpg,N/A,N/A,N/A,N/A,N/A,N/A
"ZTE Maven 3 Z835 | (8GB, 1GB RAM) | 5.0"" Full HD Display | 5MP Rear Camera | 2070 mAh Battery | 4G LTE | GSM Unlocked | Android 7.1 Nougat Smartphone (Black)","ZTE Maven 3 Z835 | (8GB, 1GB RAM) | 5.0"" Full HD Display | 5MP Rear Camera | 2070 mAh Battery | 4G LTE | GSM Unlocked | Android 7.1 Nougat Smartphone (Black)
B075Z5D45N",N/A,3.9 out of 5 stars,https://m.media-amazon.com/images/I/41-VYcb3dOL._AC_UY218_.jpg,N/A,Maven 3,AT&T,Black,LTE,8 GB
"BlackBerry KEY2 Red Unlocked Android Smartphone (AT&T/T-Mobile) 4G LTE, 128GB",The Android-powered BlackBerry KEY2 LE delivers a genuine BlackBerry smartphone experience purpose-built for everyday use.,N/A,3.7 out of 5 stars,https://m.media-amazon.com/images/I/616IqydK6cL._AC_UY218_.jpg,N/A,KEY2,AT&T,Red,4G,6 GB
TracFone Nokia G100 4G LTE Prepaid Smartphone (Locked) - 32GB - Black - Sim Card Included - CDMA,"Get a smartphone with all the features you’re looking for at a great price with the NOKIA G100 from Tracfone. Play games, watch movies and view brilliant pictures with a 6.5-inch HD+ LCD display and dynamic Android 12 operating system featuring a fingerprint scanner for added security. Capture photos and record videos like a pro with a triple rear 13MP camera and take all your photos and videos with you, no matter where you go, with 32GB of internal storage.  **Supports up to 512 GB microSD card, microSD cards sold separately. Content with DRM restrictions may not be able to be moved to the card Choose a Tracfone plan with Unlimited Talk & Text with Unlimited Carryover Data* and enjoy Unbeatable coverage on America's Most Reliable Network. Tracfone utilizes the network with the most first place rankings in RootMetrics® 2H 2022 5G reliability assessments of 125 metros. Results may vary. Not an endorsement. *Service must be active and in use within any six-month period.",76,1.6 out of 5 stars,https://m.media-amazon.com/images/I/81VHFRu6UXL._AC_UY218_.jpg,N/A,Nokia G100,Tracfone,Black,4G,32 GB
"Simple Mobile Samsung Galaxy A13 5G, 64GB, Black - Prepaid Smartphone (Locked)","Staying in touch with the people and things you love most is important, which is why the awesomely practical SAMSUNG Galaxy A13 from SIMPLE Mobile is outfitted with exactly what you need to stay connected. This Galaxy A13 5G packs optimal core features into one of the most affordable 5G phones on the market. What does that mean for you? Quick downloading and streaming virtually lag-free on an expansive and smooth display. Incredible video capturing and photos with a high-res triple camera, and enhanced storage that has room for all of your favorite memories. Plus, awesome connectivity with a long-lasting battery that charges up fast. Pair it with an Unlimited talk, text & data plan from SIMPLE Mobile, and you’ll enjoy coverage on a lightning-fast nationwide network, now with 5G*. (1) Measured diagonally, the screen size is 6.5"" in the full rectangle and 6.3"" accounting for the rounded corners. Actual viewable area is less due to the rounded corners and camera lens. (2) Requires optimal 5G network connection, available in select markets. Check with your carrier for availability and details. Download and streaming speeds may vary based on content provider, server connection and other factors. * 5G: Compatible 5G-Capable device and SIM required. Actual availability, coverage and speed may vary. 5G Network not available in all areas. 5G upload speeds not yet available.",99,3.9 out of 5 stars,https://m.media-amazon.com/images/I/81TAnVrrXjL._AC_UY218_.jpg,N/A,Samsung Galaxy A13,Simple Mobile,BLACK,5G,128 GB
BLU G50 Mega 2022 G0670WW 32GB Dual SIM GSM Unlocked Android Smartphone - Blue,"The all new G50 MEGA 2022 comes with a sophisticated pattern and an impressive paint finish quality for a smartphone that stands out. All your friends will be impressed at first sight. With an impressive 6.5” HD+ Infinity Display the all new G50 MEGA 2022 brings picture perfect realism to the screen for those captivating movies and gaming action. Quick and efficient 2.0GHz Quad-Core processor for all your daily needs, the G50 MEGA 2022 will blaze through all your emails, web surfing or movie time. The G50 MEGA 2022 is fully capable of heavy multitasking with zero issue. It's packed with 32GB internal storage along with 3GB RAM for flawless performance. The G50 MEGA 2022 is paired with a dual 12MP camera configuration that snaps all those perfect moments. Never run out of battery with the G50 MEGA 2022. All day usage that is efficient and you'll never have to look for a power plug. Unlock your G50 MEGA 2022 with the touch of a finger. Keep all your files and information secure and private. Android 11 is optimized for how you use your phone, giving you powerful device controls, and easier ways to manage conversations, privacy settings and so much more.",N/A,N/A,https://m.media-amazon.com/images/I/81QsDd7k-UL._AC_UY218_.jpg,N/A,G50 Mega 2022,Unlocked,Blue,2G,32 GB
"Alcatel 1V (2020) 5001J Factory Unlocked Smartphone Dual SIM 16 GB + 2 GB, 13MP 4G LTE GSM Fingerprint Octa-Core Android Pie T-Mobile AT&T Mint Simple Mobile Global (Black)","FACTORY UNLOCKED 4G LTE GSM Global Ready (NO CDMA LIKE VERIZON SPRINT BOOST) Works Worldwide and in the US. T-Mobile Simple MOBILE MetroPCS AT&T and all other MNVOs on the T-Mobile Network GOBAL Caribbean Latin America Africa Asia Europe Africa Canada. TOTAL FREEDOM Choose any GSM Carrier of your choice Worldwide. OPTIMIZED VIEW & PERFORMANCE: Alcatel 1V has the perfect balance of wide views and pocketable size. Its 5.5-inch 18:9 Full View Display provides you an expanded view for enjoying your media in a compact device with a sleek profile. OPTIMIZED POWERFUL PERFORMANCE: Enjoy a powerfully smooth performance with Alcatel 1V's Octa-Core CPU and Android Pie (Go Edition). It offers twice the storage for pictures, music and more as well as a fast, fluid experience through enhanced apps that take up less space on your phone. Its built-in data manager and mobile security help you wisely track and secure your data. ADVANCED SECURITY: Alcatel 1V's fingerprint sensor delivers instant access with a tap using high-precision biometric key points to unlock your phone quickly while keeping you secure. IMPRESSIVE DESIGN: Show off a sleek profile with Alcatel 1V's compact size and metallic painting available in Anthracite Black. OPTIMIZED CONVENIENCE: Alcatel 1V's dedicated The Google Assistant Button makes your life easier. Launch apps, search for information, control smart home devices, make appointments, dictate text messages and over 1 million actions to try. Ask it questions and tell it to do things. The more you use it, the more useful it gets. It's your own personal Google, always ready to help. OPTIMIZED PHOTOGRAPHY: Take better photos with Alcatel 1V. Its rear 5MP camera comes with AI scene detection.",N/A,2.6 out of 5 stars,https://m.media-amazon.com/images/I/41nu5HWCY0L._AC_UY218_.jpg,N/A,5001J,T-Mobile,Black,4G,16 GB
